	KRASQH-7.rpkmlog	KRASQH-4.rpkmlog	KRASQH-6.rpkmlog	KRASQH-2.rpkmlog	KRASQH-1.rpkmlog	KRASQH-9.rpkmlog	KRASQH-3.rpkmlog	KRASQH-5.rpkmlog	KRASQH-8.rpkmlog
LIMS3-LOC440895	0	0	0.0105456617041673	0	0	0	0	0	0
CSF1R	0.591614551840712	0.64392467724026	0.475601380239593	0.574016171806105	0.501279837647466	0.531474681615109	0.477977548305828	0.719765744943102	0.554649315531196
SIPA1	2.06784232322339	2.21200989632712	2.13774874879507	2.32669702264098	2.07935843966078	2.1910585677237	2.27958717100193	2.38089787853262	2.06123844668897
FAM159B	0	0	0.068758497410121	0.0646255885305596	0.0577015157787411	0	0.0546106527649499	0	0
FAM159A	0	0.0881962827011855	0	0	0	0.168858029924288	0	0	0
SSX2IP	3.02174532146817	3.04140601442962	2.98082424760419	2.89561988978366	3.01435815236482	3.11704238149057	2.90303547829512	2.90901776481614	3.05312833703944
ATXN8OS	0	0	0	0	0	0	0	0	0
LRAT	6.09364124836353	5.96146378782847	5.90232629761826	5.9841668136296	6.0710095064676	5.95469596342009	5.98066851725024	5.89028706857683	6.03070638272085
PPAN	1.22929039558133	1.47637831834206	1.22558830872292	1.17391979931856	1.33912268089694	1.55139483224673	1.17130818401591	1.40441193824515	1.330626458591
OR7A5	0	0	0	0	0	0	0	0	0
PPAT	3.21512925699615	3.22036540070827	3.25250378410751	3.05100177567938	3.29498774660768	3.21895032605011	3.09725289267355	3.02953054825378	3.2493058160836
DCXR	4.32904788767832	4.25948847081704	4.40691362559232	4.35040323624699	4.0249670433049	4.44311467638935	4.37228065319951	4.40203245178654	4.29264388297465
NFYC	3.44602243584095	3.48356206332539	3.35799842777746	3.43916505323788	3.50118553886985	3.44326602286269	3.54987399626032	3.46055484952726	3.40264988380677
NFYB	2.59191901236528	2.25654901480723	2.47023658429476	2.27191474548757	2.44722413992366	2.45098245054099	2.39030743584613	2.32814924794571	2.49026989406046
NFYA	3.82781895561157	3.75058931563694	3.8012762978588	3.72431937633831	3.77905956905701	3.83745604857174	3.71735172520626	3.74016308111711	3.75445955860717
CCNI2	0.0769808469831336	0.0786831463412077	0	0.05328303097582	0.0475542548326605	0.0775212320677723	0.0226746833554411	0.0230626813610001	0.0744226008744549
TST	4.42764391395678	4.5502949866541	4.55797871274933	4.37811989987082	4.49498373411659	4.44518167492209	4.57008755248215	4.51948831844186	4.54387477179393
MIR4638	0	0	0	0	0	0	0	0	0
MIR4639	0	0	0	0	0	0	0	0	0
MIR4632	0	0	0	0	0	0	0	0	0
MIR4633	0	0	0	0	0	0	0	0	0
MIR4634	0	0	0	0	0	0	0	0	0
MIR4635	0	0.638758685106096	0	0	0.584470968906635	0	0	0	0
MIR4636	0	0	0	0	0	0	0	0	0
MIR4637	0	0	0	0	0	0	0	0	0
MIR3943	0	0	0	0	0	0	0	0	0
MIR3942	0	0	0	0	0	0	0	0	0
MIR3941	0	0	0	0	0	0	0	0	0
CES1P1	0.0273629251040296	0	0.0299928593288365	0	0	0.0275583403060155	0	0	0
MIR3945	0	0	0	0	0	0	0	0	0
MIR3944	0.483751547044784	0	0	0	0	0.486711840509724	0	0	0
GPHA2	0	0	0	0	0	0	0	0	0
NLE1	3.08414162075639	3.14491762652024	3.16117158152314	3.22599077853051	2.96929101195889	3.06046768845001	2.98924648095349	3.06979021839524	2.97964223227881
SKIL	2.89078057751778	2.84306298774353	2.73083414184164	2.7415018647385	3.0285136484128	2.79344601957952	2.76437994450745	2.79306811767388	2.83262023113016
CYTH1	3.85032301092952	3.83287071745901	3.74755581253405	3.78289651202727	3.83314569234788	3.69918617649689	3.73864297494907	3.81767828356394	3.74559136517757
GCGR	0	0	0	0	0	0	0	0	0
CYTH3	4.02465456362735	4.07294034628423	4.22250027823484	4.00047211250745	3.9693581577361	4.0731489504951	4.06255116731099	3.98873229252505	4.00390145839227
CYTH2	3.64772881443282	3.66133882194553	3.51866990073878	3.6638020413112	3.65797204330416	3.66477867663853	3.6896886964526	3.65230054520511	3.62407448788982
CYTH4	0.30227084039513	0.275406662781433	0.239408048286947	0.326675799475238	0.2492894729163	0.254999506553417	0.29381643761026	0.312512299975222	0.212780790573742
DPH1	3.10849897742883	3.20148162850651	2.93044556792683	3.23206527371192	3.15540984652907	3.30511166530252	3.40403183316771	3.33047056254896	3.01788762526483
DPH2	3.95974804468413	3.90271239652568	3.88381592973026	3.87742867450055	3.85597003963421	3.98850242102597	3.87335480833666	3.88749520889353	3.91137343799011
DPH3	3.7616441257711	3.79394646888856	3.83517093497904	3.65985603123653	3.74164363727913	3.81452101932854	3.66374440582378	3.63537779183868	3.75848581382541
MYH7B	0.0651671552145016	0.0478933516586302	0.110578683428241	0.0763874239349431	0.0598780372194867	0.0190570113921594	0.0645902625245492	0.105260633996961	0.0452738887599203
DPH5	3.76252294378134	3.84729641979445	3.92203178945546	3.85640571058597	3.81785426769468	4.00328356301144	3.81649604929509	3.88526014097865	3.86025509026146
SPAST	2.43048950265994	2.52199419325585	2.46896793946873	2.36853590601945	2.47425934333312	2.50380799308471	2.44846793306212	2.35006700231409	2.43095950902896
SPDYE7P	0.00976041944888702	0.0198942753881458	0.0107048028815797	0.0200287598796164	0.0615428134129184	0.0292929565832425	0.00846685739676526	0.00861246418963268	0.0281032510761574
LINC00242	0.381270520348019	0.125636131521415	0.280642881500198	0.308222109988385	0.258011641824473	0.170504636207063	0.187583929182642	0.393843143180865	0.228809347903434
LINC00240	0.287102182275909	0.443929094156448	0.195274954696736	0.446527887190311	0.359206277852152	0.288978017094589	0.297606354952122	0.256059756770166	0.376013659961733
KCNQ1DN	0	0	0	0	0	0	0	0	0
PAH	0.0678366867866431	0.135502661574566	0.0981847916303867	0.0923389781596171	0.141469104555974	0.11212391225808	0.0970365538810694	0.0986543482416679	0.107692963399159
PAM	6.66801752494082	6.69323598912308	6.74624087071083	6.59940930802677	6.71949586802311	6.66656631558543	6.61656617160288	6.62714945257062	6.69863384544658
DCN	0.0245297233618124	0.0497359045792751	0.0792112208284328	0.0500686489456399	0.0446801407818602	0.164660160923637	0.142846292424358	0.0429950518050861	0.158264263227724
DCK	2.8664424866428	2.81703482277163	2.91135416114619	2.71019111827972	2.89486666396219	2.79468029045628	2.86245330032135	2.76819644738634	2.83308202038242
DCD	0	0	0	0	0	0	0	0	0
THRB	2.25177552708404	2.12858555700455	2.20349782598683	2.08608506989582	2.1187182970527	2.21686619174274	2.21902946344605	2.16725436786607	2.21574334795515
DCC	0.00606668499189251	0.0185332331485048	0.00665449970315162	0	0.0221322891209198	0.0121948966281103	0.0209328912824613	0.0106849288075625	0.0116967953594476
THRA	1.30848576236118	1.40535038460736	1.28167388716342	1.38369389009284	1.3420101900144	1.2856272329683	1.38477655355586	1.47520079954049	1.38772365211503
TAF4B	1.46282329004956	1.56708675865303	1.45851599295033	1.45102861408599	1.50341930468677	1.53899787362021	1.37498709915351	1.39019679439952	1.39800342427654
DCX	0	0	0	0	0	0	0	0	0
DCT	0.0256657402305429	0	0	0	0	0.0258491430872011	0	0	0
CDH20	0.0215790589395424	0.0220656454733073	0	0.168818788385633	0.0964051548266252	0.0850359379105643	0.126269192647595	0.0564122216255237	0.0816453485120217
CDH22	0	0	0	0	0	0	0	0	0
CDH23	0.0135129113980977	0.00462088348546527	0.00495643518443219	0.0231128482916975	0.0123980656834191	0.00908750521141296	0	0.00398610771528744	0.0173795440120639
CREB3	4.87680404354066	4.83551201839285	5.00158033553049	4.83773064503147	4.84579345562598	4.95591663650007	4.82627343709099	4.86842575592098	4.93926183686306
CDH26	0.421874770800418	0.285371458396616	0.335984286947612	0.432692054515813	0.326346241076501	0.477988339709397	0.347895034676428	0.365695140007523	0.355558196555512
FLRT1	0.110367629522655	0.0385812155634559	0.0615856551865054	0.0952079261446131	0.0516615591271096	0.0566365903077827	0.0488887782764792	0.113450010948067	0.106740263515764
FLRT3	5.35976177734217	5.41820568169434	5.42016790389059	5.29206190235699	5.40068610417101	5.40439994415102	5.31328918300494	5.33059992877524	5.33809441317797
FLRT2	5.64055690713164	5.65716312780847	5.6136968582071	5.61501665371226	5.70339957865452	5.63485313134936	5.6142530723388	5.63796657954687	5.61148073037233
GDF15	2.31607872295939	2.25605929951297	2.14476741018444	2.53589000056397	2.39009274825988	2.31392803829564	2.52518542176018	2.44026152079637	2.45086430976066
LOC339822	0.117510203911822	0.120072136282306	0.08687645564066	0.158991822832329	0.142443329388427	0.118323639927288	0.102431342241772	0	0.113657210430983
ARCN1	6.29713700259234	6.20604605244026	6.25696533278974	6.18167534143576	6.20586255406554	6.27133656469738	6.16967739668882	6.16332632251531	6.23371537696846
AKR7A2P1	0.370122746654016	0.340133662443657	0.513814889696584	0.138003627781324	0.342816565011081	0.218658196529523	0.358131724852589	0.156590782691259	0.493690687405787
QRFP	0.60730685271052	0.618525907162821	0.298303776470794	0.517184553086869	0.365162300173132	0.276049488547451	0.347443684188855	0.244482081000351	0.382213163357867
AES	6.84458058930909	6.89632125035985	6.80670908697794	7.01685751004731	6.91672517576339	6.9293445228061	6.99749418291708	7.04648205921398	6.8815257939431
AEN	3.84733410134751	3.77260891785312	3.88015546341873	3.83870526776365	3.79613024669521	3.80481637044092	3.75478904435064	3.7583019911523	3.87875024265167
FAM196B	0.818821318744988	0.802496916934697	0.949561753235642	0.76488693727151	0.668525580384176	0.823319302298642	0.724129042280359	0.696317772185837	0.854549010914972
FAM196A	0.0278979157345333	0.124144657414364	0.0898578829328011	0.0287178369482815	0.0382416944399807	0.10924724809783	0.0480413740488404	0.072677476965632	0.0664673826775467
PPP6C	3.92440944885035	3.9088117080761	3.94380352370224	3.91112891232752	3.94107607691691	3.98490189341557	3.85699332681536	3.89358989625266	3.9755780450275
SLC39A13	5.26783252256027	5.23826197770221	5.27944822502731	5.33050827824179	5.18909149044414	5.25672749335205	5.2867542470898	5.31977964730835	5.33882307616236
HSPA4L	5.9611621492685	5.98787062035675	6.00929224850441	5.92343604692671	5.99788258557935	5.938069756132	5.86299785833681	5.86903149577324	5.9657273607302
MOS	0	0	0	0	0	0	0	0	0
MOK	2.39205943569779	2.33623586750935	2.60905432127819	2.36348540428426	2.48302942890963	2.69315395867233	2.3637930970691	2.3891192800818	2.36978659795032
EIF4EBP1	5.83661234681518	5.89354486999152	5.70637341904582	5.90316792425739	5.68090651956294	5.83409433122178	5.94244107974341	5.78908024693712	5.73075288674463
EIF4EBP3	0.457946070558265	0.327360428847714	0.348508854429319	0.329352662170547	0.0801188386536513	0.248703897118542	0.34476010129831	0.0771324718193133	0.379294670850941
EIF4EBP2	3.82693417998155	3.80677636344559	3.77331231730545	3.73659083501201	3.84724405116812	3.78811773538646	3.77517312507653	3.74102352703292	3.78567401358567
MOG	0.0104941951741592	0.0142913444148351	0.00384664202914098	0.0072120077203214	0.00642551328302059	0.00705498506485289	0.0030409511419801	0.003093347246608	0.0033871325793627
YBEY	2.49258341123885	2.48793556784554	2.71221746461047	2.62927260249724	2.46774342492755	2.61982577240905	2.45220047581252	2.52129866002709	2.69920563454884
SH2D1B	0	0.0248272147943363	0	0.0249947578924813	0	0	0.0623272301726572	0.0425605176338054	0
SH2D1A	0.0484972818218841	0.0250032336884703	0	0.0251719542942006	0.022442029530456	0.0246272218554857	0	0	0.0236254623374397
LRRC37A4	0.125637996719171	0.139492200767284	0.109228578797292	0.114146459310688	0.1390144285387	0.115452356044482	0.138044591264195	0.111373876493943	0.107332470800809
LRRC37A2	0.257488564652244	0.303167381962555	0.301723928476855	0.329807843469969	0.233143328077568	0.228579532685559	0.269597447002921	0.21123450459294	0.316090308909094
LRRC37A3	0.643408300466765	0.589647256275066	0.527686679843992	0.523996776277162	0.559398725763214	0.522080552078936	0.533862180279341	0.507951296223531	0.56965199103072
CSDC2	0.805913673556039	0.848027877571974	0.641285282253714	0.866310629318705	0.893609268179845	0.767453521538687	0.84498631113001	0.843969565021663	0.838704499250549
ERCC1	4.47147594445457	4.43001130521231	4.51664163241117	4.4646648937175	4.35548311414778	4.50905226592861	4.4990795763391	4.44752550259175	4.41266881638399
PDHA2	0	0.131160137788411	0	0.0893371278796512	0	0	0.182035427004216	0.0768616936313259	0
CPSF3L	4.51087692485075	4.40040994737753	4.49017309907631	4.57694516008354	4.47302313734856	4.43543908631861	4.55927107889503	4.53250522082259	4.46822067761847
PDHA1	4.29898422787684	4.37059338833104	4.40160269668094	4.24416916439205	4.25919383542644	4.31241746862971	4.29861678001472	4.22770831680011	4.38023450545627
TCAP	0.0630577741631784	0	0.134921418006426	0	0	0.0635025614600417	0.0548332315543838	0	0.060952499354721
MRPS17	5.31320399918102	5.24533206232174	5.26451984761127	4.91436288918694	5.10952042367055	5.2181376739094	5.05328723072749	4.94370984882221	5.10978620630799
PCNAP1	0	0	0	0	0	0	0	0	0
CKMT2	0.10891449099685	0.0380607250447665	0.0407905214576502	0.0383163938410198	0.0341777396218468	0.109670660169388	0.0949026508246562	0.157401931771787	0.105333160896057
CD247	0	0	0.0399528754154319	0	0	0	0	0	0.0352324507090309
RFPL4B	0.0323046930939078	0	0	0	0	0	0	0	0
RFPL4A	0.130624747013024	0	0	0	0	0	0	0	0
RILPL1	3.51038062375323	3.53372576808184	3.52875874823418	3.62196714247453	3.46143531916975	3.51775996312087	3.57515926958031	3.66675935877544	3.62892620612193
RILPL2	2.81893523195121	2.6979443289167	3.07058685839575	2.93310596394926	2.94148470331324	2.88792785965097	2.77596130179812	2.8296238795028	2.96450771820402
SUZ12P	1.93989677296685	1.98611290311415	1.79239194084332	1.94865086693849	1.97340953536403	1.70574700408689	1.72507927490514	1.76463743934891	1.78853325680922
FMR1	3.44628605512461	3.44437079440038	3.3569630987861	3.34904739799327	3.58104629695368	3.39636713205405	3.31439930019212	3.39676988832774	3.40475686532677
LYPD6	0.925119162482216	0.925115578530864	0.775857162794246	0.833134441102322	0.830715738722799	0.960184190290565	0.913249121619662	0.776970290737074	0.945662619996699
SEL1L2	0	0	0	0	0	0	0	0	0
LYPD4	0	0	0	0	0	0	0	0	0
LYPD5	2.33422315261594	1.75268966810329	2.12221050245326	2.01043177515772	2.09956140209536	2.09114609606687	2.31075101493587	2.30108233903099	1.88695648738512
LYPD2	0	0	0	0	0	0	0	0	0
LYPD3	5.90843225585022	5.64848383342147	5.52409690148713	5.85539664336368	5.78036495009	5.73128122261207	6.01128878295047	5.83599795390397	5.73870240920697
LYPD1	0.060733434344443	0.215658267687575	0.0879994349870633	0.122400075528757	0.0739268623467585	0.176217555873899	0.136736769799867	0.17173575856771	0.0777531686863359
CALCOCO1	4.50256211426841	4.39679764173192	4.31062837219134	4.48319902088143	4.43713091353786	4.34785206149635	4.42229792278091	4.51506842655949	4.46102751704522
CALCOCO2	4.27545747764615	4.14172925707909	4.17911315603419	4.21842251784032	4.13090317970813	4.17361132770771	4.14827186100132	4.17248938758775	4.17035905019734
ANKRD30A	0	0.0143397685482453	0.0305924642072427	0	0.0256182834744519	0.0141233348801697	0.0121666504054386	0	0
RGS5	0.266440590484253	0.300010537951127	0.341464596635512	0.287817595764275	0.309387518939375	0.295896309190583	0.202574844708192	0.268395362336164	0.343340722280185
RGS6	0.019187619809398	0.0485601879458856	0.0105571056433111	0.0584665614396793	0.035002592366793	0.0757939080901187	0.0574595219767083	0.0665881931256231	0.0991294853315664
RGS7	0	0	0.0276430510345159	0	0	0	0.0218907486182759	0.022265435570429	0
RGS1	0	0	0	0	0	0	0	0	0
RGS2	2.66770215519355	2.59743484071252	2.50724257278035	2.38771228934247	2.57748704971244	2.61729108007472	2.33975709086216	2.40623838232039	2.46601477030422
RGS3	3.0905361602984	2.96362020594356	2.96574685297044	2.96273133910044	3.01182990717531	3.08170091866884	3.02836774558814	2.91422783588932	3.0243128832357
LOC100133669	0.0858168891163929	0.170389385178507	0	0.0882878402994555	0.0788971211062817	0	0.145721777804539	0	0.161433105337562
RGS8	0	0	0	0	0	0	0	0	0
RGS9	0.0473142176453663	0.0483714616584538	0.0770594941833152	0.0486952308025801	0.106271296419915	0	0.0411138863458225	0.0418128664790093	0.0457262614896936
ANKRD20A8P	0.0334358409426808	0.0171945777736984	0	0	0	0	0	0	0
FSD1L	1.03844368381687	0.837232269924907	0.890840976837201	0.940415414531973	0.930333585642403	0.982242410021467	0.93652368881595	1.00965469156418	1.0260324821967
CDK2AP1	6.82395159142648	6.84824765267197	6.83865773221438	6.75422162976047	6.83037222995595	6.89410719387576	6.76123788096547	6.83705844240721	6.83421220988217
CDK2AP2	4.21311493987476	4.39158589094099	4.25706370073108	4.2938418685665	4.34139159635688	4.39019985239071	4.36649314479586	4.48707297148452	4.3153475701111
BMP7	0.329022419528894	0.478167897698228	0.459136813791101	0.469530011832967	0.425047293485516	0.403279773265897	0.342994066357138	0.431173739225189	0.466184390760164
CD28	0.0251866658870359	0.0129344049377612	0.120282404840319	0.0639657620753658	0.03453716191569	0.0253666753720624	0.0218640694861769	0.0222383033026184	0.0243350901380405
MRPS9	4.49452904511219	4.51413259769301	4.56255948872275	4.46713118020759	4.5203645906537	4.51385070569208	4.40517910602941	4.37722448003341	4.54513075009339
MRPS7	5.15388869483861	5.01688762888225	5.17766569951769	5.06196560269297	5.09529715191152	5.09065336416324	5.09562180594312	5.05003964741848	5.26585726736733
CD22	0.0187330354061015	0	0	0.057099611098504	0.017190077146659	0.0374908844653743	0.0162570014890732	0.0165358118623447	0
MRPS5	4.64304684304964	4.550788017792	4.56026214125223	4.60670188992631	4.59328695341994	4.65000278711	4.72380211722538	4.52080766075888	4.59204445650262
IFI35	2.98519870698903	2.90248130635334	3.18287261879698	3.19400872456241	3.00712347436531	2.98796793148673	3.34938217863721	3.02941752645038	3.03815326016426
CD27	0.134592921558105	0.180580443916914	0.0506894233838574	0.0476247302823216	0.083774775907995	0	0.117409979125909	0	0.0880954105374831
MRPS2	5.13125940974221	5.15804072831959	5.12793298056839	5.26906054511448	5.10336417106911	5.16120094320238	5.22165154787511	5.25331841074521	5.18804759420716
IFI30	4.63982880816437	4.5155831248243	4.7266543703467	4.74183215858788	4.52026566904489	4.73868706800125	4.76019518001576	4.7409655333106	4.65774850909346
CD24	9.33625577316323	9.25701615403324	9.29327087598786	9.17456676641667	9.31171554486647	9.3326614461792	9.15572024699633	9.14932794860871	9.35987318939621
NKIRAS2	4.23751709661868	4.04880591680768	4.00756505501042	4.16142439815127	4.14137356398662	4.18782686811132	4.18756142189432	4.20506136361844	4.09258049633577
NKIRAS1	3.41143733506598	3.43201790227446	3.36768910203358	3.28200848146031	3.34451601835985	3.45266467907825	3.25485281280415	3.14046717698184	3.43724902844623
FTSJD2	3.66856638073777	3.54074139478513	3.63494264434786	3.54438655957336	3.56686901044968	3.54807657168755	3.49868325376471	3.52811104021516	3.6459331894365
FTSJD1	3.32345444061112	3.3017175107609	3.42945899894366	3.23372280855549	3.32094228889649	3.34595696360985	3.23072105874441	3.24869715299381	3.28140846283701
FAT3	0.109775268621301	0.11832903283762	0.113409353265115	0.11910214346655	0.106553122398159	0.104443841161817	0.132210913396679	0.110624908298351	0.109088114622977
FAT2	5.24177988672127	5.34729990593406	5.26848652042757	5.48509286250734	5.29088419548888	5.21633345730147	5.40657429044059	5.47901450051776	5.11881312052498
FAT1	7.23366464662762	7.34688736582718	7.32081446739536	7.33197269128769	7.21979287907702	7.25014898623421	7.26408813421077	7.34876004608278	7.15908061507876
PSG8	0	0.02948621757045	0	0.0587712565801908	0	0.0575137627236688	0	0.0254656382591423	0.0820271024321389
PSG9	0.203285375685115	0.207587321564554	0.151436735740644	0.108229258431794	0.157883942717466	0.139607632545864	0.285311522316755	0.152147849290498	0.196805708865928
PSG6	1.14816964388324	1.11821900906937	1.27079614002858	1.20260269713935	1.02009344721522	1.32961313727591	1.21628914029744	1.34234789168397	1.22410645560411
PSG7	0.591361192552385	0.622715728285065	0.549154181125296	0.626154200597198	0.492212878720769	0.711848068747569	0.698104206131705	0.551412192125858	0.724670097416477
PSG4	4.87950940987566	4.84605113187182	4.68982434019122	4.80012614694841	4.90654106807506	4.80399808955422	4.8245994052579	4.78238678378672	4.89207612661802
PSG5	2.66120160603285	2.71235955776146	2.64780995704007	2.51103702357431	2.67572753198192	2.63353649538277	2.41812160543451	2.66041233538371	2.73353045700283
PSG2	0.0750263912966356	0.0766866097438772	0.0821090157051486	0.253840308205688	0.102236234962207	0.0755534127929012	0.157965194444499	0.0663762401953411	0.141590323480609
PSG3	0.0944369194561121	0.0328934523370508	0	0.0971478172730007	0.114666326084002	0.0640885297969208	0.0822348686015552	0.0284128413372969	0.0615154352664599
PSG1	0.0813718572700505	0.123021262775345	0.0890352385815106	0.14346587518284	0.128462248402338	0.140482208189294	0.0708167121570756	0.140592557026261	0.0976870293765204
LSM4	5.53035198499806	5.64295972479662	5.60874352015274	5.5928511374092	5.53622718318858	5.54929845878303	5.66022585705712	5.58167048339318	5.54540959965143
COL27A1	3.03928679655608	3.03765019455893	2.94413975096527	2.98683682139884	2.97634898250478	2.99601909636129	3.04555939408322	3.0590529095778	3.0021368351197
OXER1	0	0	0	0	0	0.0350327907143675	0.0597992048750613	0	0
LSM1	5.0206968504188	4.86403475859117	5.06894315109568	4.89954227100152	4.96730579172656	5.04549331889007	4.97108769914131	4.78695693530456	5.17021057643415
GATSL1	0.120243414985807	0.236077876766694	0.0671977025071268	0.0631565694631226	0.213419282459201	0.232771055190459	0.154515179110155	0.106569368475289	0.0593238663438559
GATSL3	2.15326324499655	2.13456243014487	2.06076711620875	2.32625185985399	2.13943248817562	2.04469896374185	2.24761396801227	2.30176760546512	1.89369000107183
GATSL2	0.283679528869412	0.530536158242918	0.466170296987145	0.577480095409925	0.355024734646411	0.178003715984824	0.421309530890155	0.42759790304229	0.417724005338378
LSM2	2.397764162114	2.26308957249526	2.31045474366932	2.44988529367347	2.40929879151622	2.45880723084909	2.39519394067691	2.44026152079637	2.39669230260141
PCDHB1	0	0	0	0	0	0	0	0	0
AKR7A2	3.34345183761723	3.4096679089887	3.19889569564258	3.45014070688324	3.2904058416228	3.31011475199524	3.3727389361663	3.47993513782142	3.33062494801282
AKR7A3	0.230628744792368	0.278272595372948	0.0538567194984027	0.146779075003061	0.21285967013919	0.143729878471431	0.27551592868294	0.205264215667148	0.0475204361756147
MIR523	0	0	0	0	0	0	0	0	0
MIR522	0	0	0	0	0	0	0	0	0
MIR525	0	0	0	0	0	0	0	0	0
MIR524	0	0	0	0	0	0	0	0	0
DDA1	3.99198615192533	3.99530244141958	4.02013516492257	4.02002188310896	4.08076760420479	4.04786169049968	4.05480705838597	3.96560293027776	4.08254186822422
RASSF9	3.35374157742748	3.29572671447677	3.35032491844861	3.07462861997724	3.27478091733992	3.26511642977882	3.25355086555215	3.05867091075931	3.32207935076533
GAMT	2.13591528147553	2.1861117429472	2.09860396047879	2.25473133767131	2.18144025468055	1.91179064586156	2.18352647334074	2.24974921935824	2.08486038370842
RASSF8	2.25338242274644	2.20502143873346	2.31042384210739	2.23206878397964	2.24843765801724	2.24301405364571	2.18822554315042	2.20248029431205	2.28879113059069
OR4F29	0	0	0	0	0	0	0	0	0
OR4F21	0	0	0	0	0.116426080134878	0	0	0	0
CT45A3	0	0	0	0	0	0	0	0	0
HIST1H1T	0.161808176024253	0	0.176597078553142	0.0855684027088281	0	0	0.0723886294852614	0.0736059142244974	0.0804130936903388
OR8B2	0	0	0	0	0	0	0	0	0
OR8B3	0	0	0	0	0	0	0	0	0
PLCD4	1.9723713519563	1.87354704454189	1.84038924502094	1.85360842658963	1.89940836125679	1.8414706186287	1.95220966245995	1.93117377938977	1.83497720596202
CTRB1	0	0.0710228106563052	0	0	0	0	0	0	0
PLCD3	5.14028262512621	5.22428011315305	5.15520514491179	5.37718674628375	5.20333257437581	5.09219881656514	5.31916431783259	5.30529909431452	5.15725992867229
OR8B4	0	0	0	0	0	0	0	0	0
PLCD1	3.65571553420164	3.63538315590439	3.61529144147623	3.73267157427829	3.6315663788234	3.49549784044277	3.72947033881818	3.75229727165064	3.66834967370271
HIST1H1D	0.0777524612641799	0	0	0	0	0	0.194134181218481	0	0.0751692350459595
HIST1H1E	0.21961764555094	0.589267771620624	0.379238733565782	0.420737117483425	0.323468353462334	0.351648020412585	0.307563511094248	0.255043197638946	0.338792587728257
OR8B8	0	0	0	0	0	0	0	0	0
HIST1H1A	0	0	0	0	0	0	0	0	0
HIST1H1B	0	0.0781984068306657	0.0837246405146812	0	0	0	0	0	0
HIST1H1C	6.41423283594168	6.21016117582924	6.35969525318574	6.30289536758427	6.21030015830436	6.29123142752647	6.41351898850094	6.18386386167136	6.38354155259924
SOS2	3.81207029758229	3.8422004047652	3.79056126025281	3.78653002605539	3.84335479498401	3.85460895067961	3.76667636554163	3.77532171901216	3.74222224736431
SOS1	3.34268417396544	3.28925773109732	3.25493133227906	3.30428292009409	3.33746259420671	3.33127126513865	3.25184921871867	3.31883631037407	3.28734746956921
GNMT	0.0569790178339234	0.168130424196954	0.122202137767679	0.0586364416168878	0.102852194810634	0.165721322610739	0.232233480236767	0	0.108120423744116
CAB39	5.11421939662058	5.07369833340808	5.00526204323448	4.95517334382231	5.07913187394889	5.13539406801267	5.0160238074763	4.96356330700887	5.13056935070762
D4S234E	3.73128326277885	3.70631638819621	3.70805865944904	3.80734208446385	3.81833029661202	3.6812973511875	3.91861883937624	3.72295200636294	3.70285312276953
CKMT1A	2.91724943331702	3.11563243061367	3.24247289168689	3.20052647860684	3.07942026254377	3.11248979177875	3.2500264388838	3.20696334184221	3.01818140827615
CKMT1B	2.71954675907361	2.84965542734667	2.81754379205813	2.87777405057688	2.83674825299779	2.86967239095629	2.77181538882536	2.85376931974826	2.69813249494762
DEFA1B	0	0	0	0	0	0	0	0	0
BCL2L15	0.0490821548829749	0.0624547464903668	0.0405074302822459	0.0628707448686198	0.0114022821060383	0.0735241452949104	0.0426535524608834	0.0433783171166596	0.0474358334612999
BCL2L14	0.34481493504582	0.259700941804665	0.2255980180103	0.162395460283466	0.213108023329183	0.279367841390735	0.115842322478413	0.184063709724061	0.152850430266986
BCL2L11	1.66034577876451	1.6074390585606	1.51302255931395	1.70519266936604	1.62457319794413	1.78307523394501	1.70134195231137	1.68322957882223	1.66030414014998
BCL2L10	0.942313808165222	1.0982710316331	1.00799228703726	1.20074455812011	0.883813016348877	1.21356231450557	1.15035796474945	1.0192101910814	0.918526725691259
BCL2L13	4.81412290987626	4.81019093231828	4.80462303722434	4.74155148707009	4.7715813748679	4.82477603774873	4.77767942911232	4.74190147465305	4.79826127550277
BCL2L12	2.3907964528081	2.32447046823972	2.23730677874031	2.37942217339453	2.2589479155788	2.28626997208999	2.28729483617852	2.30097024533144	2.35042554523164
LAMB2P1	0.0396770189642952	0.118428525287603	0.126675437366828	0.15684377517239	0	0.0399591660220678	0.101020833874955	0.0692742991974536	0.147608617436797
FAM27A	0.984932769256894	1.00106060127467	0.681947939336836	0.588942619139683	0.693706673845275	0.897624678964484	0.756906463143313	0.898175517962923	0.915879182173009
C22orf13	4.14659147307665	4.15760533221197	4.19379626951464	4.1961417440336	4.21143743058474	4.17855764146369	4.21103769612552	4.21816970424624	4.11772238701436
FAM27B	0.166590300588014	0.585669654864303	0.488380940203558	0.324317483341606	0.356878193573797	0.454023702068041	0.213128505310783	0.282056493351779	0.499580050445763
C22orf15	0	0	0	0	0	0	0.0609851691582599	0	0
HSD11B2	0.323625696327569	0.458474617806775	0.434174330371402	0.461145699135373	0.483746520813038	0.59126740930016	0.440210690242713	0.529684930375088	0.654546597855674
FAM27L	0	0	0	0	0	0	0	0	0
HSD11B1	0.185702636903003	0.189656451689295	0.346282936129831	0.226185567689135	0.0709325652186756	0.186958421197754	0.0995871732168449	0.101246017540825	0.110513112346729
