	KRASWT-2.rpkmlog	KRASWT-3.rpkmlog	KRASWT-1.rpkmlog	KRASWT-6.rpkmlog	KRASWT-7.rpkmlog	KRASWT-8.rpkmlog	KRASWT-4.rpkmlog	KRASWT-9.rpkmlog	KRASWT-5.rpkmlog
TNFAIP8L1	1.05765884172704	1.05611784089091	1.12958200771601	1.03313400490977	1.05906523919554	1.14713397901761	1.01161588203827	1.1579002635687	1.13222280746999
TAS2R20	0.27165713454437	0.25047935392218	0.292797091913747	0.355431017682412	0.350859352778656	0.25336481484128	0.208013143703382	0.233513013063886	0.12609810465474
CSDAP1	4.37421887906113	4.33448124159788	4.4712754216712	4.43509881709393	4.52420797794886	4.4629698707209	4.47621881066667	4.41634783498142	4.48158988455592
AP2B1	5.93928921648117	5.92950432066977	5.9012852739571	5.90657679564059	5.86411939796387	5.87068123798639	5.94537352407901	5.92430089159739	5.92807478386398
GFER	2.67052304148886	2.72770327503092	2.6603965255213	2.67414713253879	2.73469528129892	2.71077545220539	2.76957338557184	2.82502112319765	2.70061837571225
CYP26B1	3.78705664167226	3.7205100559319	3.7846946194463	3.75570591844875	3.87360331240337	3.83735902574397	3.91463792361201	3.7492203433559	3.79813514999651
RRBP1	6.36466592522354	6.42329466997429	6.31679639717231	6.29066810942487	6.28994065160569	6.27269039472148	6.2213629079605	6.32443371149612	6.35450674939466
PPP1R14B	5.44059450599086	5.52419557570521	5.633313740306	5.37960186207473	5.33880627028835	5.35295764174134	5.52819805180607	5.51415092695946	5.54965731500785
PPP1R14C	5.71163411356477	5.60716948530894	5.91850727285345	5.74525526634357	5.87347917649202	5.88638343173661	5.80165249409049	5.78953683246943	5.75043945950483
PPP1R14A	3.27449046365962	3.68749293744642	3.44516410624939	2.95736257108932	3.121418574353	3.23672816784863	3.43376054940429	3.34698214876981	3.75592595023441
SSC5D	0.0221817008979966	0.0336955197766778	0.0277418015261394	0.0125038279244645	0.031478627615852	0.0463215256372403	0.0276215129377561	0	0.0292632461323112
KIAA1826	3.25233825851766	3.25308721368752	3.36875420720347	3.44764721864115	3.3163009587764	3.40318243193046	3.29941795638167	3.38484557800314	3.22886936781113
RAB7L1	3.34796922274097	3.38405418281219	3.33255427816253	3.52302992753752	3.46751438336075	3.6003524851963	3.39187368585052	3.47072467749393	3.3471492004135
PCDH12	0.156774767944679	0.128787235852745	0.173589554554821	0.152877610453418	0.139719592196776	0.124658329474762	0.197106371990661	0.216900744560765	0.130221098866607
PCDH10	0.0290750454724043	0.0392773455211662	0.0403234021733519	0	0.00926235046429397	0.0326152097972577	0.00811974702219326	0.0165084709134613	0.00860581927369267
PCDH17	0.02829494530072	0.0216272478061262	0.0236752258848343	0.0159646008655786	0.0134972367881217	0.0297776714847378	0.0118343568023518	0.0180591024681662	0
ALKBH8	1.89927193206785	2.13120402947109	2.11761697247287	2.03969327250818	2.00948800207463	2.12684935025567	1.97370291656931	2.06466333165117	1.94321806833102
PCDH15	0.00915212778147919	0.00466008020359585	0.0114591795168953	0.0102794708248683	0.0086881105592922	0.0153853835090671	0.0076161584907945	0.00776448057986261	0.00404173001394322
VPS53	2.88939019450782	2.90904025125534	2.85114971777933	2.78793664037948	2.82448766584621	2.78724340953755	2.78833952250711	2.7851723900519	2.84060983454334
VPS52	1.723393387289	1.71189064966816	1.71295586489099	1.81158366314898	1.73565995971009	1.75153108194657	1.74858166278932	1.71536551513803	1.71818245354219
PCDH18	0.0476566817443975	0.0767464896843369	0.101577867679383	0.164472891153145	0.0363295741703429	0.0716563824647211	0.0553439797451336	0.0564038321995782	0.0830039558630066
PCDH19	0.222383742563202	0.300359362072462	0.263453532381055	0.236495074371272	0.245120258799082	0.269564730730589	0.266459730396501	0.291660228606144	0.280994429564021
ALKBH2	3.40704842907634	3.49925951110491	3.65177520224122	3.63555567518896	3.57047753244656	3.62415020279892	3.44889359409516	3.66526620736025	3.53644888707199
ALKBH3	3.75608909141498	3.70630274071697	3.61270382731209	3.73918672801377	3.76751687879573	3.77273070169092	3.57924781137232	3.80613958457201	3.64113728477206
ALKBH1	2.43782709810109	2.47776978093485	2.48565144303876	2.5763828908956	2.51177237710534	2.56331195754075	2.57924811515879	2.60868428208234	2.45339725921286
MIR29C	1.23385041803599	0.544194129688469	0.809766910906732	1.00913794177822	1.19104973105002	0.46425488205606	0	0.466898697983639	0.482663148484934
MIR29A	0	0	0	0	0	0	0.599672097904688	0	1.06531853255346
FLJ43879	0.016305548950267	0.0329666779208769	0	0.0183084639282724	0.0154807907764953	0.0273648089613263	0	0.0275454975509193	0
PVR	4.45360998007611	4.50705560179534	4.38791308980595	4.45923213001825	4.34242645773975	4.35095472440084	4.30144556160241	4.44982792086311	4.45266788114841
LOC339894	0.186116954398001	0.238798273884214	0.317876347864903	0.388948391062373	0.335014597615625	0.281443740486876	0.37239312278219	0.263234004225465	0.165305529256394
KISS1	0	0	0	0.0873376178813928	0	0.0659665423128775	0	0	0
LOC100506835	0	0	0	0	0	0	0	0	0
TMED7-TICAM2	0	0	0	0	0	0	0	0	0
THAP3	1.80538885079472	1.75458053009402	1.65086620185037	1.69329959169107	1.66828649134189	1.66417120414304	1.76434981392106	1.623839834556	1.73014639763973
LOC643669	0.0531368141819638	0.05401167796115	0.0877135521885662	0.116780601090597	0.0992558584890329	0	0	0.0451835821665181	0.136501414890581
COL17A1	9.55146487488463	9.49310198347098	9.48651095602786	9.54117907715412	9.54164387389207	9.54596847888226	9.5402986763783	9.48371381064482	9.54353726411249
LIME1	1.27633163509117	1.32960558448392	1.84689720884967	1.51509675829575	1.64833784433299	1.53333437721995	1.62794165595297	1.34628404510098	1.61844620590195
MIR2113	0	0	0	0	0	0	0	0	0
MIR2110	0	0	0	0	0	0	0	0	0
MIR2117	0	0	0.499894872768042	1.69062170801647	1.26993495492359	0	0.867576562129269	1.17699034746895	0.523113014116093
MIR2116	0.58083128407676	0.588829641921842	0	0	0.95680355107408	0	0.498044213372911	0	0
MIR2114	0	0	0	0	0	0	0	0	0
MIR299	0	0	0	0	0	0	0	0	0
MIR298	0	0	0	0	0	0	0	0	0
PMCHL2	0	0	0	0	0	0	0	0	0
PMCHL1	0	0	0	0	0	0	0	0	0
LOC149086	0	0	0	0	0	0	0	0	0
DHH	0	0.0297695757019593	0	0	0.0278084957252747	0	0	0	0.02584909968518
CDK20	2.1294147222885	2.18525723575139	1.98403740691038	2.01487496914821	2.05027219897735	2.07993719547062	2.19549875857799	2.12433604286872	2.17705672525336
ALPPL2	0	0	0	0	0	0	0	0.0193226266265756	0
MIR181A2HG	0.876218675443682	0.725539184071612	0.852319570843087	0.784244758324688	0.79249052303463	1.13166159933174	0.806049469606987	0.575816049890757	0.647711482606486
NRIP1	4.41638529646973	4.36649024116025	4.5247323217419	4.49796382709064	4.38653655482958	4.47010800228442	4.42796792005817	4.34068443017169	4.31891208194385
NRIP2	0.378389411298227	0.249457768448921	0.336230717342688	0.329677738693592	0.267013067919688	0.224545873502928	0.17715557941234	0.270062838192739	0.187130602131981
NRIP3	0.745657567541423	0.933872015150786	0.896120036499424	0.970314547017011	0.800034733180441	0.759442013418289	0.866035172683017	0.836521800967313	0.904611361837221
VTI1A	3.23362990139573	3.17523771285632	3.20151425730359	3.20919032361727	3.24034290754951	3.20626925746349	3.30294509055525	3.26279228040339	3.1442869981761
VTI1B	4.51073208369453	4.55058351780693	4.57540093251752	4.56773516582674	4.43882186484458	4.51104377270567	4.5798481913034	4.50583175134379	4.58512936361823
SNAR-F	0	0	0	0	0	0	0	0	0
SNAR-E	0	0.417938826544916	0	0	0	0	0	0.356405777451608	0.368900737084499
SNAR-D	0	0	0	0	0	0	0	0	0
CDKN2AIP	3.45364640850902	3.25706744596612	3.40801881476135	3.3893843465092	3.43275874759548	3.48019542802755	3.37742779450262	3.36547639447104	3.32387765800051
SNAR-H	0	0	0	0	0	0	0	0	0
CHSY3	0.281874275222083	0.313230528441083	0.40333351096658	0.467603583165983	0.294380781354977	0.467434365370195	0.391440786669958	0.419052697968444	0.322293428421478
CHSY1	4.50753513207928	4.52605561310296	4.53378501651787	4.58698421047501	4.47748597613411	4.57132949346537	4.52591462970704	4.5439562806788	4.51925270521742
LOC399744	0.612075253935615	0.56160743424338	0.489158274534175	0.609681106452821	0.7305075625594	0.479514414461821	0.663527736647462	0.51491594185983	0.659080760604993
OCIAD2	6.89210854575547	6.8434977178291	6.83784947515584	6.97379088204153	6.89416069673148	6.90024578696501	6.89627244181375	6.8575911919801	6.84606194326521
OCIAD1	5.9326398011116	5.95705317176547	6.04920883596479	6.11180681562361	6.09463997295085	6.07763281997976	5.96932800736326	6.09501144451628	5.88798150077895
TRIM17	0.581738285919692	0.633096411633369	0.611691600022802	0.715980173579373	0.801410664804044	0.542396678774076	0.766369825270585	0.480908530704381	0.779498677623807
MIR516B2	0	0	0	0	0	0	0	0	0
MIR516B1	0	0	0	0	0	0	0	0	0
TRMU	3.77191866858006	3.88117211674539	3.80441779185283	3.8646715736926	3.87615890284481	3.81902999420554	3.90265080784101	3.91566675360086	3.81425056790678
SH3GLB1	4.70244409203457	4.68567061913157	4.85580483239573	4.74468294639807	4.72779132671569	4.76673700538318	4.71933874041497	4.74200413940486	4.63653962879962
SH3GLB2	4.58655866237787	4.59508250837381	4.51566111600279	4.51996258736877	4.58231269030215	4.59100786805636	4.59842444037565	4.46722278236902	4.56242887079068
CHERP	3.78989477808015	3.86966782039527	3.85014211629228	3.70549823154836	3.85274986176934	3.71033850758656	3.90213761298474	3.78942148285761	3.99630293288403
ZNF619	1.02369950364716	1.10220669112408	1.04335131633988	1.0084437957952	0.992466960932775	1.06062084650678	1.08903360378636	1.02060475437341	1.05520101736862
TCL6	0	0	0	0	0	0	0	0	0
LOC729234	0.877996356039607	0.773908556592447	0.697896436185133	0.556498383721754	0.979608085805231	0.770400998261225	0.947944043658335	0.901746123596895	1.35582650740493
LOC100507053	1.00196278109821	0.882876146972435	0.915118884501238	0.977962073838529	0.917868985047304	1.00280121365725	0.880357127424817	0.876834294028853	0.973633726186087
LOC100507050	0.0402981679212096	0.0206277128075365	0	0.0227782565121516	0.0192648388369104	0	0.0501043422663399	0	0.0179036996667979
LOC100507055	0	0	0	0	0	0	0	0	0
MIR494	0	0	0	0	0	0	0	0	0
HELT	0	0	0	0	0	0	0	0	0
HELQ	1.75431929894319	1.80871141230914	1.90629011469623	2.104255897548	2.00268177657509	1.95715913699575	1.81394572452472	1.84904017082331	1.95651711889831
MIR497	0	0	0	0	0	0	0	0	0
CLSPN	0.477824690835781	0.377869447425053	0.374921997186249	0.446147860442329	0.475522326576538	0.424983278451134	0.453478450823552	0.427435068745294	0.365674241197182
TRIM78P	0.170434287513728	0.0891595956085459	0.177527540489093	0	0.0423012528150581	0.178920341819819	0.0371350089007617	0.11069724314825	0.039334529871443
HELZ	3.10075511793504	3.05725407175401	3.09275578436153	3.03862952012619	3.07040997169412	3.05719764276694	3.00640452759359	3.052164392774	3.01368961269648
DFNB31	1.19902931554472	1.15729948066186	1.06932923852948	1.0649043697254	1.2087339525259	1.21681459226234	1.18141978052856	1.16104973737601	1.2290534775699
HELB	0.473591528172518	0.540960114955119	0.437343611570724	0.509305563194312	0.487825647119291	0.429904482073443	0.486997542711401	0.410872334718465	0.379684955774446
RBAK	2.58969293260531	2.53927038939298	2.67213680454592	2.58428024900713	2.58410495480135	2.56471247592041	2.60229674872345	2.58367360561975	2.50271313468485
TEKT1	0	0.0405930087759376	0.0334346275571717	0	0.0379282535617677	0.033710311823097	0	0	0
TEKT3	0	0.0637847417038202	0.0265451003456752	0.0355916846745783	0.0885436426251587	0	0.0264299532675268	0	0
TEKT2	0.0739031044601618	0.0751110705986439	0.0313304981138523	0.0419843707735838	0.0702348653475528	0.0315890221285019	0.0916310361006562	0.0317972969135019	0.0330465135229743
TEKT5	0.102914345167227	0.104579586275155	0.0582186968922936	0.0777726516181052	0.0333610132249348	0.115094368804844	0.0292755803709343	0.0877338591330321	0.0613764135748653
TEKT4	1.02553345769133	1.09506285002572	1.04972921633383	0.844985007150319	1.14787227473737	0.95703433363935	0.786945270944479	0.927036432810526	0.971748184620882
LOC646938	0	0	0	0	0	0	0	0	0
LOC285878	0	0	0	0	0	0	0	0	0
FOS	4.02748769994271	3.79818436207008	3.94484338172921	3.86452996277963	3.90914885072444	4.04937859308995	4.07074203747433	3.86056114162659	3.97820937364562
KIAA0754	1.63605071984	1.79370810674713	1.47020144989863	1.45577364856021	1.40912381771995	1.48775522235876	1.36655149934144	1.37835742164172	1.56015645169562
KIAA0753	2.96763061815526	2.99638550518744	2.9821351873649	3.01876523228662	2.95246147109711	3.00419456620304	2.90247455121577	2.96165642462851	2.89106757893654
SAFB2	3.36940265144454	3.45484361527932	3.59250681592438	3.37300461903516	3.46610445619368	3.34507922886393	3.49427751180144	3.44247635669575	3.49226603250201
SGK223	3.15416722264674	3.12450450709001	3.04741535938849	2.97216069393684	3.05117558852894	3.01993871860018	3.06784191415722	3.0936717110608	3.13351484741218
SEC14L3	0	0.0276472475758953	0	0.0305219075178196	0	0	0	0	0
SEC14L2	5.17682124144289	5.1821244622448	5.13834863875402	5.17048766030664	5.1507030834452	5.18861382705915	5.19588974462352	5.10256416520451	5.19992379433844
SEC14L1	3.65991060317057	3.5952833046885	3.63721372526174	3.56278243263304	3.55491006771253	3.55676826449721	3.54132846921198	3.5694731309731	3.58851024684247
SEC14L6	0	0	0.144160633683739	0.190735526720831	0.162722933162468	0.0744808985166286	0.177323830555742	0.0379692173505676	0
SEC14L5	0.0436429342715538	0.0267816936317782	0.0580419213240684	0.0680706765538485	0.025015738816219	0.0148531189025331	0.0506940952883865	0.0370924696712795	0.0760907254229734
SEC14L4	0	0.0896060841074404	0.0558704719850768	0.0501973635601246	0	0	0.0187828735965333	0.0191472256190557	0.039534929518287
UPF1	5.03691495391773	5.09085160995159	4.98975499124565	5.01401107921941	5.02077938653223	5.01787829513794	5.06619596622824	5.02354560897683	5.09887326744937
UPF2	3.80670285303976	3.85354413077643	3.95620225608352	3.97474990192642	3.92030026301653	3.91510480575259	3.83219019321025	3.90400486948575	3.78341440641904
SNED1	0.143330458085165	0.176073535931712	0.0881679967066774	0.0911272579690991	0.121843658817105	0.0688508716287859	0.0746297212849031	0.0760492745553405	0.0859611016454253
IL1A	3.66698674639356	3.60343963653606	3.71966497495191	3.8426209848725	3.70404395586519	3.75532935090604	3.45394265418878	3.6788059737385	3.46657509912606
IL1B	5.12565855239202	5.03278312657863	5.04250102098466	5.10202827403894	5.02500489616465	5.15779561374463	5.07739807869886	5.04097155095533	5.0238386682229
KRT6B	11.3013116762404	11.2844546864169	11.2768006110455	11.2717037168819	11.3059191579481	11.3432988195114	11.4070182888814	11.2622496648561	11.2805456387839
KRT6C	9.02631569158048	8.96501268404211	9.00703925219507	9.04737263034627	9.07536389626024	9.14361366161816	9.18997251432041	8.98116663428757	8.93022274793646
KRT6A	12.3791114386205	12.3388057824323	12.3205751093927	12.3722202274123	12.4291398860699	12.4450612176002	12.4654224272066	12.3594208184977	12.3490889979734
COMP	2.54892534305963	2.68038383764218	2.53851258756342	2.36779593533975	2.45885105748649	2.33909459079506	2.55984794835123	2.51199043140229	2.60659162084282
COMT	5.24381813534955	5.34493318430323	5.2717119321571	5.2346796687794	5.26097839808523	5.2148983259914	5.28814254701648	5.2419103431558	5.31614583615831
C2orf53	0	0	0	0	0	0	0	0	0
BACE1-AS	0.805129611532883	1.04528482775015	0.806649600723523	0.741355720286515	0.851098004447912	0.417629207915926	0.903174061985144	0.708135541352454	1.03857494770101
DSCR8	0	0.0683576443029018	0	0	0.125108958616538	0.056859287361198	0.0561558093910278	0.0572309023452107	0.116564040050596
IL18	3.12268878388389	2.96715987415268	3.46236820362835	3.40008908606583	3.3016424839139	3.47704855958852	3.20545292599003	3.47820464312225	2.82092537872789
IL19	0	0	0	0	0	0	0.0239671994272028	0	0
IL10	0	0.035275741861535	0	0	0	0	0	0	0
IL11	2.69866021552649	2.64979653534489	2.82941652589879	2.80355829525802	2.83917455242051	2.69547261712342	2.78930907657862	2.7563885767352	2.76082974364401
IL13	0	0	0	0	0	0	0	0	0
IL15	0.494799142110156	0.667320064300481	0.71053705361184	0.636738138041439	0.631339985227939	0.513808891756785	0.508345607339485	0.718964413461245	0.558421976189644
IL16	0.227963708099403	0.237425408234037	0.2372611244194	0.187658096258859	0.244937796826429	0.214394445773312	0.226583050155824	0.180224272650942	0.254410475674059
EFHD2	4.2165064467861	4.18604998188005	4.16519164166081	4.20365376610628	4.18786031065624	4.21456768589516	4.21430196414777	4.1328125709435	4.284415121109
EFHD1	0.899785270067851	0.851009485603898	0.911116890443217	0.816668069509355	0.836757432746217	0.879927545950069	0.859197243714835	0.794240164347537	0.804668291036789
PINX1	4.39224035858462	4.37013953550312	4.39214862297329	4.53173213594479	4.48481831269278	4.53446143434319	4.26606187371015	4.33217269939128	4.25549402318638
AEBP1	1.06906319254865	1.2883850227968	0.889373509111714	1.03435223564151	1.13080073052874	0.97518573714793	1.06426812549145	1.11227020809484	1.17047890082735
DSCR3	4.14564110953993	4.09270305973791	4.08129901200783	4.15301145700953	4.17520683794804	4.13707004916293	4.14814767940607	4.09725143531075	4.10046286977242
AEBP2	2.51130877713054	2.41836999109808	2.73932051141799	2.53270757704662	2.58519269048439	2.55749332181135	2.53941668768878	2.47584671182666	2.51121996745251
LTA4H	5.94229169244866	5.82198142254667	5.9454050055958	6.02310654589827	6.01003324152396	6.02442291763174	5.97425972781931	6.0287060292471	5.8304983654715
LOC100130744	1.59173842258249	1.60045757214788	1.72559475927241	1.49433443477193	1.5055280121164	1.55621758194278	1.67031724992629	1.42333162211588	1.63164462683679
FLJ43681	0.525527657163274	0.568108222342845	0.355028254898592	0.438851909795973	0.617207563675973	0.515420713062672	0.509943142256615	0.503213845845603	0.51999781817162
ABHD12B	0.638990699417991	0.462287433495317	0.45262628423597	0.449153511594574	0.481997818033113	0.392789284125922	0.530232028394685	0.351219512876039	0.596239966296406
ZDHHC20	3.58656310174467	3.5567555115537	3.78125691946325	3.6475420312899	3.65560362217283	3.68560170725291	3.62821479062646	3.63059463432187	3.55714205809687
ZDHHC21	1.58804176978581	1.59573268356381	1.66165671425758	1.67632757044313	1.60981683233128	1.64319464173422	1.61899208135074	1.51923135392678	1.55234040097478
ZDHHC22	0	0	0	0	0	0	0	0	0
ZDHHC23	0.99075212503752	0.88252807862848	0.888329992897837	1.01067505071293	0.923829366566158	0.96095560710837	0.925784825987865	0.978723136892177	0.852465944846613
ZDHHC24	3.13732033018925	3.32652347155007	3.48059212914796	2.98840027738064	3.19754312670921	3.07584653721935	3.55387142249384	3.16043348750683	3.40380843043523
BPY2B	0	0	0	0	0	0	0	0	0
BPY2C	0	0	0	0	0	0	0	0	0
ProSAPiP1	1.90149399160054	2.06931463209694	1.94394096861922	1.81300089024476	1.97073547403075	1.85211043539823	1.98808385686012	1.81767903084096	2.02807774797102
ISL1	0	0.0212532372654212	0	0.0234684662526564	0	0	0	0.0177464186936453	0.0366613927814789
ISL2	0	0	0.0263402841770908	0.03531791708646	0	0.0265580094226139	0	0.0267334199602213	0
KIFAP3	3.42240331036645	3.36119743428345	3.52139127161947	3.52894269427259	3.56662115344247	3.46043894020192	3.44284101579161	3.46147193878509	3.35559707418963
MS4A7	0	0	0	0	0	0	0	0	0
MS4A5	0	0	0	0	0	0	0	0	0
MS4A2	0	0	0.0130425160701306	0.0175153039426359	0	0.0261828557061919	0	0	0
MS4A3	0	0	0	0	0	0	0	0	0
MS4A1	0	0	0.0263548090257845	0	0	0	0	0	0
ZNF141	1.2779503732109	1.20257743416662	1.22132645494656	1.2533801571589	1.17682426172681	1.34832345553878	1.1540275232525	1.48657316867704	1.10424178822796
ZNF140	3.07719270929419	3.08053112187547	3.20054171009363	3.34674648876638	3.16513054412556	3.10192777287542	3.12365837889199	3.10120663825183	3.06903342627592
ZNF143	2.9898024657636	2.90145286144203	3.0267335615719	2.99465224601474	2.88732233000669	2.92114866274125	2.83458992419546	3.02761909585589	2.8346840072314
ZNF142	2.90733934645288	3.00481549912225	2.74667312844022	2.78797750251231	2.77021351107739	2.80425159394436	2.84669710608968	2.7794401230875	2.88061601656292
DNTT	0	0	0.0461127961412349	0	0	0	0	0	0
ZNF146	5.07046356513658	5.09110170386006	5.21340567596839	5.22588700600739	5.17050005570843	5.24201132138689	5.17515897921755	5.150455208635	5.07960108038091
ZNF148	2.86128862806295	2.84430973559505	2.93311396992797	2.9220165461498	2.79740857127353	2.8811550626667	2.836309781033	2.82705134030582	2.80234963353983
DSC2	6.78142984117654	6.66699624950063	7.01319520734327	6.81611953611652	6.82797102443689	6.90203075050988	6.88877825277091	6.78187119837319	6.70863903681319
DDX31	3.26298230535795	3.2860765972834	3.2880417762991	3.29676442086122	3.17680616063858	3.31552298330416	3.13562863451507	3.3125871209575	3.23892638638564
DSC1	1.69434065496277	1.71929319480385	1.93274895853833	1.79093285343778	1.77909486852313	1.99938881394542	1.90438181916303	1.59961855096856	1.60283156005614
MAGOH	4.10068346266171	4.28201645652514	4.23200177725599	4.24617304066611	4.16415274135129	4.15665260417645	4.08106052314905	4.11475446857385	4.05188557643074
C20orf20	3.30332641985601	3.31422841929423	3.31182381773076	3.36666261458381	3.38943857849869	3.41664061843769	3.42734441408368	3.46346737699673	3.39081443970495
C20orf26	0.0599531573718268	0.0123952360398839	0.0403421230468601	0.0136915713255951	0.0115741008953498	0.0204803178221579	0.0401679553743296	0.0509976199373705	0.0425444847423884
DDX3Y	0.0236682972693364	0.0240620287484264	0.0197987943215744	0.0133448204667058	0.0555419297323188	0.0199628219960433	0.0197127116727007	0.020094975478311	0.0312193293784007
C20orf24	2.68789378648268	3.02003581754378	3.35063684310188	2.1990470951763	2.32057908497089	2.35209973401596	3.82126258494311	2.49645144898396	3.5503209520093
SOD1	6.93540336444611	6.84848474956785	6.84692284266662	7.00135837203605	6.96756176239361	6.99932121372032	6.94118032677134	7.02049577925087	6.91931364190419
VWA7	0.204100752317712	0.213042048969602	0.174849979748	0.136708688852901	0.18622353419363	0.149135911497515	0.198051672059184	0.18222785109597	0.18648164344448
C20orf29	2.48880950886713	2.67116230891587	2.58164738304641	2.6442288790315	2.78166979635552	2.42765247741585	2.52668457570637	2.61587988823305	2.67923977154706
VWA2	0.754052991481686	0.969450390482603	0.83768127431851	0.787444797120839	0.841696190511422	0.729158675727032	1.01353252223475	0.78167873354323	0.971838187209803
RANGAP1	5.91270851873068	5.9556788008588	5.81737240578993	5.87205259755127	5.79985704946419	5.8327892481594	5.89083147684517	5.81821484566154	5.90473104598512
VWA1	2.16667443017924	2.24452662359946	2.09455054668367	2.05856520311093	2.00775378601802	2.11810645183287	2.36220637311939	2.13500368490599	2.31975667771237
KCNN4	3.97053908190609	3.97661701214394	3.98090831268893	3.91112503229806	3.84049320014357	3.85315347284225	3.99909495273437	3.91185026957578	4.09400776962889
KCNN3	0.00862117292475281	0.01312813547123	0.0107948825311975	0.00484979082521472	0.00409780271762986	0	0.00359150456560771	0.00731382525942568	0.0113905773862277
KCNN2	0.038729506163088	0.039370389695919	0	0	0	0	0	0.0165478874076157	0
KCNN1	0.0424354246660523	0	0	0	0	0.0358280638196256	0	0	0.0188610065499103
ISLR	0	0	0	0	0	0	0.0198153214806295	0	0.0620942816001646
PKIG	3.14269882059378	2.9336903796271	2.97142074465583	3.03262073933476	3.10724323298407	3.04436601280346	3.22932693461016	3.15894628082257	3.17820059867687
PKIA	1.63463488135382	1.54104112211702	1.64942701341723	1.6224301339822	1.58401907746963	1.71463934716746	1.52430912731048	1.56616253238341	1.50132355213574
PKIB	1.51374579289177	1.51077826182155	1.75953273116913	1.6156224884785	1.56123999833102	1.61761404318247	1.65465872052209	1.58010083237974	1.63276185804826
NIT2	5.36740226803783	5.31811723080179	5.33386568784139	5.42743704734733	5.38880235216292	5.46368054484018	5.3915184150738	5.50702080208517	5.35749594720239
NIT1	2.97029467072136	2.96118547834115	2.9344082764998	3.04681709614936	3.06364092082064	2.93303292146237	3.00135416357445	2.92946069944331	2.90446795193907
MIR4779	0	0	0	0	0	0	0	0	0
MIR4778	0	0	0	0	0	0	0	0	0
HCFC1R1	3.19681388416442	3.0028904055129	3.06828069293314	2.97491654067643	3.02708947260729	3.15114915748582	3.24941867589848	2.96836034604619	2.99870891519091
MIR4775	0	0	0	0	0	0	0	0	0
MIR4774	0	0	0	0	0	0	0	0	0
MIR4777	0	0	0	0	0	0	0	0	0
MIR4770	0	0	0	0	0	0	0	0	0
MIR4772	0	0	0	0	0	0	0	0	0
LOC285796	0	0	0	0	0	0	0	0.0225464579218663	0
CEND1	0.0678943914217956	0.197842884921146	0.24018229976309	0.314569601448121	0.156187348883254	0.139435310423636	0.0566910873955783	0.16681879316598	0.302946298641509
KANSL1L	1.15800646737018	1.15690559099264	1.394451427997	1.16057587474681	1.37863905529737	1.28245989445232	1.24597340437877	1.22429563372806	1.1175504841209
CYHR1	3.55728200244702	3.59435279343793	3.53601308663643	3.60887630987275	3.55306236528725	3.54214029541567	3.59458431218054	3.53794163273969	3.63916667148129
TCEANC2	2.38412089506009	2.32355341638213	2.39544295312862	2.42550496175129	2.4908754231914	2.35545519747066	2.3858810112172	2.35393678747781	2.3734283916552
HLA-F-AS1	0.739521197366067	0.840132226460802	0.822182732835802	0.757043451511039	0.77787514703858	0.846286437375944	0.751820490831006	0.760714218859634	0.786579534734113
CR1L	0	0	0	0	0	0	0.0256741568464565	0	0
NUP153	3.90038877618467	3.96336005787813	3.96332249014097	3.95739626016515	3.91182241613487	3.95664234716995	3.91420714661409	3.93079511530352	3.90148294417822
OR2F1	0	0	0	0	0	0	0	0	0
OR2F2	0	0	0	0	0	0	0	0	0
SORCS1	0.00700123326194979	0.0142018221935552	0.00585107466629864	0.0234656106787887	0.0264023205804941	0.0350421507184749	0.0116275962826678	0.0177442550859659	0
SORCS2	1.38136272487403	1.35546300609399	1.45153104151693	1.34400658774719	1.37055536138774	1.45624692895849	1.47039611593549	1.31228089043794	1.49546433568305
SORCS3	0	0	0	0.0111234610375117	0.00940186834037922	0.00834709815116265	0.00824210309655003	0	0
CARS2	5.35746876580537	5.40468325710043	5.3180808205574	5.38136524644945	5.35631641543107	5.31618843541093	5.33108306640277	5.54287076708222	5.44461542879003
GPKOW	2.90015559645978	2.85222314682627	2.8551958285846	2.96899527152593	2.89529310752874	2.97053022152338	2.81833933912222	2.83090229141142	2.86546024130474
MIR3200	0	0	0	0	0	0	0	0	0
MIR3201	0	0	0	0	0	0	0	0	0
NANOG	0	0	0	0	0	0	0	0	0
RRH	0.071725381430465	0.10801161416308	0.14594496645377	0.156458695449182	0.101073219295094	0.147102444687513	0.117417510320772	0	0.0634217020985983
MAPK3	3.98812295904126	3.93384293375086	3.84553158820875	3.96258282124341	4.0074378700525	3.95103053391052	4.07183967220901	3.94415889807101	4.04391336347325
MAPK1	4.93603481201614	4.91141575519644	4.98510974637769	4.94274730825488	4.9429494097187	4.97142246493956	4.92950032528895	4.92532017125547	4.91051724307033
MAPK6	5.12256494347133	5.09683470600067	5.28243169624129	5.20927245012077	5.17290413214575	5.28272739653344	5.21633085537141	5.12969261044315	5.08371894300342
MAPK7	3.39178796221618	3.25919970936028	3.22374405989383	3.22674778503974	3.33035569595452	3.2267187232303	3.37138124452331	3.40904320896375	3.44060441832736
BCO2	1.05882365209602	0.966174778869956	1.13939045486177	1.05904401110986	1.21975223477048	1.13867444886409	1.31861769628764	1.23598520484402	1.12190693972754
MAPK8	3.58810338939943	3.66966536151814	3.69214738651795	3.69713139232069	3.59662611011182	3.66289169167456	3.68133501083471	3.63547718797348	3.62546347468792
